                                       1                                        2                                        3                                        4                                        5                                        6                                        7                                        8 
                          version_number                                 compiler                                    build                         MESA_SDK_version                             math_backend                                     date                                burn_min1                                burn_min2 
                                 "15140"                               "gfortran"                                 "10.2.0"                    "x86_64-macos-21.4.1"                                 "CRMATH"                               "20210624"                  5.0000000000000000E+001                  1.0000000000000000E+003 

                                       1                                        2                                        3                                        4                                        5                                        6                                        7                                        8                                        9                                       10                                       11                                       12                                       13                                       14                                       15                                       16                                       17                                       18                                       19                                       20                                       21                                       22                                       23                                       24                                       25                                       26                                       27                                       28                                       29                                       30                                       31                                       32                                       33                                       34                                       35                                       36                                       37                                       38                                       39                                       40                                       41                                       42                                       43                                       44                                       45                                       46                                       47                                       48                                       49                                       50                                       51                                       52                                       53                                       54                                       55                                       56                                       57                                       58                                       59                                       60 
                            model_number                                num_zones                                 star_age                                   log_dt                                star_mass                               log_xmstar                             log_abs_mdot                           mass_conv_core                             conv_mx1_top                             conv_mx1_bot                             conv_mx2_top                             conv_mx2_bot                                  mx1_top                                  mx1_bot                                  mx2_top                                  mx2_bot                                   log_LH                                  log_LHe                                   log_LZ                                 log_Lnuc                                       pp                                      cno                                 tri_alfa                               epsnuc_M_1                               epsnuc_M_2                               epsnuc_M_3                               epsnuc_M_4                               epsnuc_M_5                               epsnuc_M_6                               epsnuc_M_7                               epsnuc_M_8                             he_core_mass                              c_core_mass                              o_core_mass                             si_core_mass                             fe_core_mass                   neutron_rich_core_mass                                 log_Teff                                    log_L                                    log_R                                    log_g                        v_div_csound_surf                           surf_avg_v_rot                          surf_avg_v_crit                               log_cntr_P                             log_cntr_Rho                               log_cntr_T                                center_mu                                center_ye                              center_abar                                center_h1                               center_he4                               center_c12                               center_o16                              surface_c12                              surface_o16                            total_mass_h1                           total_mass_he4                              num_retries                                num_iters 
                                     315                                      678                  1.4490243667726021E+006                  3.8045965541229418E+000                  3.0000000000000000E+000                  3.3775627165080330E+001                 -9.8999999999999986E+001                  0.0000000000000000E+000                  9.9999999926400018E-001                  9.9547987164078844E-001                  0.0000000000000000E+000                  0.0000000000000000E+000                  9.9999999926400018E-001                  9.9547987164078844E-001                  0.0000000000000000E+000                  0.0000000000000000E+000                 -2.7900965001973885E+000                 -6.5566491703454020E+001                 -9.8999999999999986E+001                 -2.7900965001973885E+000                 -2.7901017328601072E+000                 -7.7091606854465464E+000                 -6.5566491703454020E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  3.7634222377389621E+000                  1.4588311654929265E+000                  7.2522426813303509E-001                  3.4647403457567254E+000                  5.9301799346356126E-009                  0.0000000000000000E+000                  0.0000000000000000E+000                  1.5381355011915334E+001                  3.9678744288186846E-001                  6.8580702960433451E+000                  6.2113717258876344E-001                  8.5000495568828505E-001                  1.2966430243560016E+000                  6.9999996824756350E-001                  2.7997020236521081E-001                  3.4468833595454260E-003                  9.3805276451495515E-003                  3.4468833607860967E-003                  9.3805276451495341E-003                  2.0999999912159359E+000                  8.3991060709428067E-001                                        0                                        3 
                                     320                                      678                  1.4802568903218666E+006                  3.7891407721828529E+000                  3.0000000000000000E+000                  3.3775627165080330E+001                 -9.8999999999999986E+001                  0.0000000000000000E+000                  9.9999999926400018E-001                  9.9705520694065675E-001                  0.0000000000000000E+000                  0.0000000000000000E+000                  9.9999999926400018E-001                  9.9705520694065675E-001                  0.0000000000000000E+000                  0.0000000000000000E+000                 -2.7096451877671424E+000                 -6.4914144236973527E+001                 -9.8999999999999986E+001                 -2.7096451877671424E+000                 -2.7096528862481954E+000                 -7.4610283030403801E+000                 -6.4914144236973527E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  3.7659578992275065E+000                  1.4791606640758226E+000                  7.3031769444739503E-001                  3.4545534931280053E+000                  5.5706775288881435E-009                  0.0000000000000000E+000                  0.0000000000000000E+000                  1.5421594538798473E+001                  4.2764236171709485E-001                  6.8674491086432132E+000                  6.2113587414281901E-001                  8.5000495376368590E-001                  1.2966430308274692E+000                  6.9999996247398855E-001                  2.7997020236550463E-001                  3.4468833586472143E-003                  9.3805276451495497E-003                  3.4468833607860941E-003                  9.3805276451495341E-003                  2.0999999896111219E+000                  8.3991060709430299E-001                                        0                                        3 
                                     325                                      678                  1.5102742282816411E+006                  3.7709564229577639E+000                  3.0000000000000000E+000                  3.3775627165080330E+001                 -9.8999999999999986E+001                  0.0000000000000000E+000                  9.9999999926400018E-001                  9.9813808789750458E-001                  0.0000000000000000E+000                  0.0000000000000000E+000                  9.9999999926400018E-001                  9.9813808789750458E-001                  0.0000000000000000E+000                  0.0000000000000000E+000                 -2.6309587272180353E+000                 -6.4275619901159828E+001                 -1.8362829735502849E+001                 -2.6309587272180353E+000                 -2.6309699619736597E+000                 -7.2181850256873874E+000                 -6.4275619901159828E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  3.7685297762663623E+000                  1.4985753726103739E+000                  7.3488129463695928E-001                  3.4454262927488766E+000                  5.2461448003504071E-009                  0.0000000000000000E+000                  0.0000000000000000E+000                  1.5460946436902081E+001                  4.5773815555206027E-001                  6.8766974873056528E+000                  6.2113464541309538E-001                  8.5000495154856570E-001                  1.2966430382757614E+000                  6.9999995582898744E-001                  2.7997020236597375E-001                  3.4468833571378024E-003                  9.3805276451495428E-003                  3.4468833607860941E-003                  9.3805276451495341E-003                  2.0999999877594693E+000                  8.3991060709433862E-001                                        0                                        3 
                                     330                                      679                  1.5389729940259638E+006                  3.7505897757513651E+000                  3.0000000000000000E+000                  3.3775627165080330E+001                 -9.8999999999999986E+001                  0.0000000000000000E+000                  9.9999999926400018E-001                  9.9886542258679889E-001                  0.0000000000000000E+000                  0.0000000000000000E+000                  9.9999999926400018E-001                  9.9886542258679889E-001                  0.0000000000000000E+000                  0.0000000000000000E+000                 -2.5544740066771654E+000                 -6.3654631275151054E+001                 -1.7885708480783190E+001                 -2.5544740066771654E+000                 -2.5544902334640778E+000                 -6.9820338982329559E+000                 -6.3654631275151054E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  3.7711508808153811E+000                  1.5171705963169566E+000                  7.3893669739221302E-001                  3.4373154872383691E+000                  4.8947875639689186E-009                  0.0000000000000000E+000                  0.0000000000000000E+000                  1.5499208361986655E+001                  4.8693125839178181E-001                  6.8857569396013130E+000                  6.2113348989886952E-001                  8.5000494902443513E-001                  1.2966430467630086E+000                  6.9999994825717105E-001                  2.7997020236670928E-001                  3.4468833546502601E-003                  9.3805276451495324E-003                  3.4468833607860924E-003                  9.3805276451495341E-003                  2.0999999856441112E+000                  8.3991060709439458E-001                                        0                                        3 
                                     335                                      679                  1.5663332814859550E+006                  3.7297090219970297E+000                  3.0000000000000000E+000                  3.3775627165080330E+001                 -9.8999999999999986E+001                  0.0000000000000000E+000                  9.9999999926400018E-001                  9.9933815527740855E-001                  0.0000000000000000E+000                  0.0000000000000000E+000                  9.9999999926400018E-001                  9.9933815527740855E-001                  0.0000000000000000E+000                  0.0000000000000000E+000                 -2.4804019168697780E+000                 -6.3053028422336460E+001                 -9.8999999999999986E+001                 -2.4804019168697780E+000                 -2.4804250868418816E+000                 -6.7532723021991048E+000                 -6.3053028422336460E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  3.7738399173549144E+000                  1.5350157367089414E+000                  7.4248119450913896E-001                  3.4302264930045174E+000                  4.4773670728552316E-009                  0.0000000000000000E+000                  0.0000000000000000E+000                  1.5536284451485635E+001                  5.1515840943845337E-001                  6.8945951146379691E+000                  6.2113240697641414E-001                  8.5000494617184497E-001                  1.2966430563545559E+000                  6.9999993970030205E-001                  2.7997020236784215E-001                  3.4468833506288606E-003                  9.3805276451495116E-003                  3.4468833607860924E-003                  9.3805276451495341E-003                  2.0999999832472573E+000                  8.3991060709448206E-001                                        0                                        3 
                                     340                                      679                  1.5923927239978085E+006                  3.7084265731037682E+000                  3.0000000000000000E+000                  3.3775627165080330E+001                 -9.8999999999999986E+001                  0.0000000000000000E+000                  9.9999999938900019E-001                  9.9963376909623514E-001                  0.0000000000000000E+000                  0.0000000000000000E+000                  9.9999999938900019E-001                  9.9963376909623514E-001                  0.0000000000000000E+000                  0.0000000000000000E+000                 -2.4087867547452104E+000                 -6.2471280930476794E+001                 -1.8362829735502849E+001                 -2.4087867547452104E+000                 -2.4088194521014925E+000                 -6.5320747750644328E+000                 -6.2471280930476794E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  3.7766245176493514E+000                  1.5521796498713443E+000                  7.4549395050146572E-001                  3.4242009810198639E+000                  3.9597218688013805E-009                  0.0000000000000000E+000                  0.0000000000000000E+000                  1.5572157643078835E+001                  5.4241517554468188E-001                  6.9031995927700898E+000                  6.2113139338344892E-001                  8.5000494296925999E-001                  1.2966430671227394E+000                  6.9999993009393757E-001                  2.7997020236955866E-001                  3.4468833442448284E-003                  9.3805276451494769E-003                  3.4468833607860885E-003                  9.3805276451495341E-003                  2.0999999805492529E+000                  8.3991060709461485E-001                                        0                                        3 
                                     345                                      684                  1.6172087047645783E+006                  3.6872973150464281E+000                  3.0000000000000000E+000                  3.3775627165080330E+001                 -9.8999999999999986E+001                  0.0000000000000000E+000                  9.9999999938900019E-001                  9.9980772914704996E-001                  0.0000000000000000E+000                  0.0000000000000000E+000                  9.9999999938900019E-001                  9.9980772914704996E-001                  0.0000000000000000E+000                  0.0000000000000000E+000                 -2.3396045881841596E+000                 -6.1909281415158695E+001                 -1.7760769744174890E+001                 -2.3396045881841596E+000                 -2.3396501933283407E+000                 -6.3183978687659508E+000                 -6.1909281415158695E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  3.7795500526611603E+000                  1.5687202620259797E+000                  7.4791318655516614E-001                  3.4193625089124629E+000                  3.0684732213261700E-009                  0.0000000000000000E+000                  0.0000000000000000E+000                  1.5606842046635389E+001                  5.6871966018189257E-001                  6.9115665576201240E+000                  6.2113044496715986E-001                  8.5000493939460442E-001                  1.2966430791416812E+000                  6.9999991937208061E-001                  2.7997020237211850E-001                  3.4468833342854526E-003                  9.3805276451494144E-003                  3.4468833607860885E-003                  9.3805276451495358E-003                  2.0999999775298659E+000                  8.3991060709481324E-001                                        0                                        3 
                                     350                                      682                  1.6409181346893546E+006                  3.6664496174818204E+000                  3.0000000000000000E+000                  3.3775627165080330E+001                 -9.8999999999999986E+001                  0.0000000000000000E+000                  9.9999999938900019E-001                  9.9990344766209804E-001                  0.0000000000000000E+000                  0.0000000000000000E+000                  9.9999999938900019E-001                  9.9990344766209804E-001                  0.0000000000000000E+000                  0.0000000000000000E+000                 -2.2725910561005742E+000                 -6.1364949899290117E+001                 -9.8999999999999986E+001                 -2.2725910561005742E+000                 -2.2726540005694633E+000                 -6.1114492658358541E+000                 -6.1364949899290117E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  3.7826079921425748E+000                  1.5847230383156590E+000                  7.4979869573717683E-001                  3.4155914905484419E+000                  2.5799081824337868E-009                  0.0000000000000000E+000                  0.0000000000000000E+000                  1.5640470255944839E+001                  5.9417851303210867E-001                  6.9197220581868732E+000                  6.2112955474619513E-001                  8.5000493541248057E-001                  1.2966430925302510E+000                  6.9999990742887475E-001                  2.7997020237589348E-001                  3.4468833189461377E-003                  9.3805276451493103E-003                  3.4468833607860876E-003                  9.3805276451495341E-003                  2.0999999741574560E+000                  8.3991060709510690E-001                                        0                                        3 
                                     355                                      684                  1.6634437001967002E+006                  3.6447654191605361E+000                  3.0000000000000000E+000                  3.3775627165080330E+001                 -9.8999999999999986E+001                  0.0000000000000000E+000                  9.9999999945150020E-001                  9.9995435743224914E-001                  0.0000000000000000E+000                  0.0000000000000000E+000                  9.9999999945150020E-001                  9.9995435743224914E-001                  0.0000000000000000E+000                  0.0000000000000000E+000                 -2.2080770052526995E+000                 -6.0841033762662221E+001                 -9.8999999999999986E+001                 -2.2080770052526999E+000                 -2.2081628338681427E+000                 -5.9122721234572850E+000                 -6.0841033762662221E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  3.7858261487898290E+000                  1.6001413042581456E+000                  7.5107151541391204E-001                  3.4130458511949713E+000                  1.6895196365349890E-009                  0.0000000000000000E+000                  0.0000000000000000E+000                  1.5672875275127787E+001                  6.1867103517824140E-001                  6.9276200136100936E+000                  6.2112872382720408E-001                  8.5000493102522878E-001                  1.2966431072803852E+000                  6.9999989427177034E-001                  2.7997020238134518E-001                  3.4468832958466427E-003                  9.3805276451491386E-003                  3.4468833607860872E-003                  9.3805276451495358E-003                  2.0999999704322554E+000                  8.3991060709553322E-001                                        0                                        4 
                                     360                                      688                  1.6849639489690464E+006                  3.6264052084873106E+000                  3.0000000000000000E+000                  3.3775627165080330E+001                 -9.8999999999999986E+001                  0.0000000000000000E+000                  9.9999999945150020E-001                  9.9998143420647201E-001                  0.0000000000000000E+000                  0.0000000000000000E+000                  9.9999999945150020E-001                  9.9998143420647201E-001                  0.0000000000000000E+000                  0.0000000000000000E+000                 -2.1456529411565270E+000                 -6.0334250244762906E+001                 -1.7459739748510909E+001                 -2.1456529411565266E+000                 -2.1457687861043917E+000                 -5.7196180752005752E+000                 -6.0334250244762906E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  3.7892874943531378E+000                  1.6150796883919163E+000                  7.5161801635417957E-001                  3.4119528493144360E+000                  3.9769136452625172E-010                  0.0000000000000000E+000                  0.0000000000000000E+000                  1.5704260043883385E+001                  6.4235539091654426E-001                  6.9353052373880457E+000                  6.2112794393450799E-001                  8.5000492618970469E-001                  1.2966431235368774E+000                  6.9999987977196931E-001                  2.7997020238914927E-001                  3.4468832614208134E-003                  9.3805276451488628E-003                  3.4468833607860872E-003                  9.3805276451495341E-003                  2.0999999663158619E+000                  8.3991060709614629E-001                                        0                                        4 
                                     365                                      695                  1.7053837164009430E+006                  3.5995927856000089E+000                  3.0000000000000000E+000                  3.3775627165080330E+001                 -9.8999999999999986E+001                  0.0000000000000000E+000                  9.9999999951400020E-001                  9.9999541904403855E-001                  0.0000000000000000E+000                  0.0000000000000000E+000                  9.9999999951400020E-001                  9.9999541904403855E-001                  0.0000000000000000E+000                  0.0000000000000000E+000                 -2.0856924465259823E+000                 -5.9847674903482066E+001                 -1.7760769744174890E+001                 -2.0856924465259823E+000                 -2.0858469358199212E+000                 -5.5346556118559853E+000                 -5.9847674903482066E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  3.7931655559446416E+000                  1.6294505925475196E+000                  7.5104734524897299E-001                  3.4130941915248494E+000                 -2.2909721903929522E-009                  0.0000000000000000E+000                  0.0000000000000000E+000                  1.5734433912040009E+001                  6.6509237050930448E-001                  6.9427265065927397E+000                  6.2112721692376516E-001                  8.5000492092442836E-001                  1.2966431412371262E+000                  6.9999986398578162E-001                  2.7997020240007914E-001                  3.4468832113055373E-003                  9.3805276451484239E-003                  3.4468833607860863E-003                  9.3805276451495341E-003                  2.0999999618223417E+000                  8.3991060709700738E-001                                        0                                        4 
                                     370                                      704                  1.7248830078946387E+006                  3.5838869764478969E+000                  3.0000000000000000E+000                  3.3775627165080330E+001                 -9.8999999999999986E+001                  0.0000000000000000E+000                  9.9999999957650021E-001                  9.9999886340080768E-001                  0.0000000000000000E+000                  0.0000000000000000E+000                  9.9999999957650021E-001                  9.9999886340080768E-001                  0.0000000000000000E+000                  0.0000000000000000E+000                 -2.0277560802779355E+000                 -5.9377772105122993E+001                 -9.8999999999999986E+001                 -2.0277560802779355E+000                 -2.0279600668716093E+000                 -5.3560407550495119E+000                 -5.9377772105122993E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  3.7975385868831872E+000                  1.6433518880896214E+000                  7.4925193114293376E-001                  3.4166850197369278E+000                 -4.3392923923393833E-009                  0.0000000000000000E+000                  0.0000000000000000E+000                  1.5763613906181495E+001                  6.8704943733778912E-001                  6.9499333835017456E+000                  6.2112653482279889E-001                  8.5000491518347476E-001                  1.2966431605350832E+000                  6.9999984677653937E-001                  2.7997020241526943E-001                  3.4468831390204193E-003                  9.3805276451477439E-003                  3.4468833607860859E-003                  9.3805276451495341E-003                  2.0999999569108692E+000                  8.3991060709820953E-001                                        0                                        4 
                                     375                                      718                  1.7439732653696681E+006                  3.5784040100287204E+000                  3.0000000000000000E+000                  3.3775627165080330E+001                 -9.8999999999999986E+001                  0.0000000000000000E+000                  9.9999999957650021E-001                  9.9999966002149054E-001                  0.0000000000000000E+000                  0.0000000000000000E+000                  9.9999999957650021E-001                  9.9999966002149054E-001                  0.0000000000000000E+000                  0.0000000000000000E+000                 -1.9703735549242072E+000                 -5.8912650888991216E+001                 -1.7158709752846928E+001                 -1.9703735549242070E+000                 -1.9706421124353100E+000                 -5.1792548346915437E+000                 -5.8912650888991216E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  3.8023201157299438E+000                  1.6571315313289707E+000                  7.4657869506909513E-001                  3.4220314918846051E+000                 -5.5972981817039886E-009                  0.0000000000000000E+000                  0.0000000000000000E+000                  1.5792536275271718E+001                  7.0878238610654853E-001                  6.9571059719299919E+000                  6.2112587881364656E-001                  8.5000490878253832E-001                  1.2966431820496283E+000                  6.9999982759331147E-001                  2.7997020243675824E-001                  3.4468830329797855E-003                  9.3805276451466631E-003                  3.4468833607860859E-003                  9.3805276451495341E-003                  2.0999999514216037E+000                  8.3991060709991583E-001                                        0                                        4 
                                     380                                      731                  1.7627580466770278E+006                  3.5789902773663180E+000                  3.0000000000000000E+000                  3.3775627165080330E+001                 -9.8999999999999986E+001                  0.0000000000000000E+000                  9.9999999963900021E-001                  9.9999987344345509E-001                  0.0000000000000000E+000                  0.0000000000000000E+000                  9.9999999963900021E-001                  9.9999987344345509E-001                  0.0000000000000000E+000                  0.0000000000000000E+000                 -1.9132536940259248E+000                 -5.8450015155614977E+001                 -1.7459739748510909E+001                 -1.9132536940259248E+000                 -1.9136067050644312E+000                 -5.0034262130844622E+000                 -5.8450015155614977E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  3.8074458193591347E+000                  1.6708525263051843E+000                  7.4318778529881924E-001                  3.4288133114251567E+000                 -7.0913184029184390E-009                  0.0000000000000000E+000                  0.0000000000000000E+000                  1.5821344781463026E+001                  7.3039997873447593E-001                  6.9642792057445728E+000                  6.2112524501736710E-001                  8.5000490161583397E-001                  1.2966432061353421E+000                  6.9999980612142776E-001                  2.7997020246723420E-001                  3.4468828770905686E-003                  9.3805276451449475E-003                  3.4468833607860854E-003                  9.3805276451495358E-003                  2.0999999452610840E+000                  8.3991060710234422E-001                                        0                                        4 
                                     385                                      731                  1.7827532497727505E+006                  3.6253926966657586E+000                  3.0000000000000000E+000                  3.3775627165080330E+001                 -9.8999999999999986E+001                  0.0000000000000000E+000                  9.9999999970150022E-001                  9.9999992248821279E-001                  0.0000000000000000E+000                  0.0000000000000000E+000                  9.9999999970150022E-001                  9.9999992248821279E-001                  0.0000000000000000E+000                  0.0000000000000000E+000                 -1.8517061525950813E+000                 -5.7951973422278201E+001                 -9.8999999999999986E+001                 -1.8517061525950813E+000                 -1.8521799214552759E+000                 -4.8141608147058266E+000                 -5.7951973422278201E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  3.8134083622236274E+000                  1.6856201377281523E+000                  7.3864650528131781E-001                  3.4378958714601597E+000                 -8.5670037639755410E-009                  0.0000000000000000E+000                  0.0000000000000000E+000                  1.5852399031839751E+001                  7.5366754863703433E-001                  6.9720457738684329E+000                  6.2112458333138398E-001                  8.5000489288482739E-001                  1.2966432354739501E+000                  6.9999977997323515E-001                  2.7997020251479438E-001                  3.4468826245101164E-003                  9.3805276451419343E-003                  3.4468833607860854E-003                  9.3805276451495376E-003                  2.0999999377377265E+000                  8.3991060710614951E-001                                        0                                        4 
                                     390                                      742                  1.8050731904810551E+006                  3.6609723750268839E+000                  3.0000000000000000E+000                  3.3775627165080330E+001                 -9.8999999999999986E+001                  0.0000000000000000E+000                  9.9999998185775152E-001                  9.9999993405366749E-001                  9.9999999976400022E-001                  9.9999999165453157E-001                  9.9999998185775152E-001                  9.9999993405366749E-001                  9.9999999976400022E-001                  9.9999999165453157E-001                 -1.7820553565892610E+000                 -5.7389066841812799E+001                 -9.8999999999999986E+001                 -1.7820553565892610E+000                 -1.7827158867513770E+000                 -4.6002772373043657E+000                 -5.7389066841812799E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  3.8203994196978632E+000                  1.7022875852370001E+000                  7.3299811408727000E-001                  3.4491926538482556E+000                 -9.0905383179441947E-009                  0.0000000000000000E+000                  0.0000000000000000E+000                  1.5887547563913950E+001                  7.7995740225617283E-001                  6.9808803447894796E+000                  6.2112386097522421E-001                  8.5000488156150678E-001                  1.2966432735152400E+000                  6.9999974608135407E-001                  2.7997020259601774E-001                  3.4468821748742328E-003                  9.3805276451360674E-003                  3.4468833607860854E-003                  9.3805276451495358E-003                  2.0999999279556238E+000                  8.3991060711267462E-001                                        0                                        4 
                                     395                                      751                  1.8281663792870874E+006                  3.6680785450742937E+000                  3.0000000000000000E+000                  3.3775627165080330E+001                 -9.8999999999999986E+001                  0.0000000000000000E+000                  9.9999998244368749E-001                  9.9999994132157877E-001                  9.9999999976400022E-001                  9.9999999532243022E-001                  9.9999998244368749E-001                  9.9999994132157877E-001                  9.9999999976400022E-001                  9.9999999532243022E-001                 -1.7089143702070311E+000                 -5.6799069679641157E+001                 -9.8999999999999986E+001                 -1.7089143702070311E+000                 -1.7098498295074567E+000                 -4.3761414300580359E+000                 -5.6799069679641157E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  3.8278518300629267E+000                  1.7197375170630238E+000                  7.2681825927015564E-001                  3.4615523634824843E+000                 -9.4820607402203930E-009                  0.0000000000000000E+000                  0.0000000000000000E+000                  1.5924455899981481E+001                  8.0751405412505628E-001                  6.9902052111966375E+000                  6.2112313274563746E-001                  8.5000486778576656E-001                  1.2966433197812641E+000                  6.9999970488460239E-001                  2.7997020272885442E-001                  3.4468814062617809E-003                  9.3805276451250207E-003                  3.4468833607860854E-003                  9.3805276451495358E-003                  2.0999999160250256E+000                  8.3991060712339227E-001                                        0                                        4 
